datetime,epoch,open,high,low,close
2026-05-13 21:00:00.000,1778706000,30584.3349,30630.2471,30432.0565,30561.3785
2026-05-13 21:30:00.000,1778707800,30570.3044,31007.8964,30570.3044,30894.3896
2026-05-13 22:00:00.000,1778709600,30888.9949,31031.9942,30754.0044,30946.8257
2026-05-13 22:30:00.000,1778711400,30937.7777,31275.4808,30899.5163,31258.9522
2026-05-13 23:00:00.000,1778713200,31260.1092,31383.6636,31138.8912,31147.0209
2026-05-13 23:30:00.000,1778715000,31149.1304,31218.4876,30956.8556,31001.1252
2026-05-14 00:00:00.000,1778716800,31000.3692,31000.3692,30772.2158,30850.573
2026-05-14 00:30:00.000,1778718600,30860.4027,30886.6663,30483.025,30584.1052
2026-05-14 01:00:00.000,1778720400,30585.8863,30663.0165,30451.0294,30454.8842
2026-05-14 01:30:00.000,1778722200,30452.0353,30539.3092,30359.649,30458.5138
2026-05-14 02:00:00.000,1778724000,30456.6087,30798.783,30444.2548,30760.1443
2026-05-14 02:30:00.000,1778725800,30746.9342,30835.7646,30644.8436,30667.0224
2026-05-14 03:00:00.000,1778727600,30665.4458,30981.3372,30652.5059,30947.0438
2026-05-14 03:30:00.000,1778729400,30958.7182,30993.9238,30530.7388,30662.2581
2026-05-14 04:00:00.000,1778731200,30659.9918,30712.5883,30347.6486,30349.4427
2026-05-14 04:30:00.000,1778733000,30347.4093,30503.9951,30319.4476,30376.24
2026-05-14 05:00:00.000,1778734800,30375.2334,30573.2301,30375.2334,30528.1886
2026-05-14 05:30:00.000,1778736600,30533.0614,30659.1413,30411.7722,30504.7386
2026-05-14 06:00:00.000,1778738400,30494.3972,30591.0239,30369.4819,30393.5643
2026-05-14 06:30:00.000,1778740200,30393.7723,30420.6112,30194.41,30227.984
2026-05-14 07:00:00.000,1778742000,30221.3824,30259.4066,30111.0812,30230.6714
2026-05-14 07:30:00.000,1778743800,30230.8348,30389.6212,30170.1297,30225.0765
2026-05-14 08:00:00.000,1778745600,30229.8261,30295.3277,30049.5199,30051.9992
2026-05-14 08:30:00.000,1778747400,30056.1145,30350.8991,30047.194,30194.144
2026-05-14 09:00:00.000,1778749200,30198.9006,30221.6786,30038.9743,30096.3061
2026-05-14 09:30:00.000,1778751000,30091.3742,30116.4845,29888.5918,30005.5679
2026-05-14 10:00:00.000,1778752800,30012.2474,30119.6877,29917.5352,30018.7391
2026-05-14 10:30:00.000,1778754600,30013.9595,30035.1349,29812.7944,29949.4875
2026-05-14 11:00:00.000,1778756400,29943.2567,30148.396,29841.1127,30141.6844
2026-05-14 11:30:00.000,1778758200,30132.7031,30403.8352,30068.2547,30317.3051
2026-05-14 12:00:00.000,1778760000,30316.6611,30346.5897,30103.9073,30304.36
2026-05-14 12:30:00.000,1778761800,30307.7526,30577.2156,30215.09,30521.0768
2026-05-14 13:00:00.000,1778763600,30516.7675,30760.5576,30473.949,30673.0104
2026-05-14 13:30:00.000,1778765400,30672.0085,30765.64,30605.2424,30629.0413
2026-05-14 14:00:00.000,1778767200,30622.7543,30761.0939,30571.5423,30746.1791
2026-05-14 14:30:00.000,1778769000,30746.9779,31082.4344,30689.055,31032.3727
2026-05-14 15:00:00.000,1778770800,31041.7786,31075.624,30729.3387,30834.0774
2026-05-14 15:30:00.000,1778772600,30833.4153,31103.8831,30800.8354,30967.1124
2026-05-14 16:00:00.000,1778774400,30963.1437,31065.2161,30862.7093,30977.4839
2026-05-14 16:30:00.000,1778776200,30984.6192,31190.0281,30958.84,31168.601
